user_id,variant,completed,pre_completion_rate,time_to_complete,support_ticket,form_error,region,device,age,digital_literacy
A037126,treatment,0,0.599,149.0,1,0,Madinah,web,67,0.722
A037127,treatment,0,0.379,110.0,0,0,Hail,web,20,0.356
A037128,treatment,1,0.584,54.0,0,0,Qassim,android,29,0.555
A037129,control,0,0.703,315.0,0,0,Asir,android,31,0.583
A037130,control,1,0.926,135.0,0,0,Tabuk,ios,46,0.858
A037131,treatment,0,0.404,114.0,0,0,Makkah,android,60,0.459
A037132,treatment,1,0.83,125.0,0,0,Madinah,android,57,0.816
A037133,control,0,0.48,102.0,0,0,Makkah,android,24,0.536
A037134,treatment,0,0.481,95.0,1,0,Makkah,ios,42,0.403
A037135,control,0,0.585,365.0,0,0,Al Jawf,web,25,0.5
A037136,control,1,0.323,171.0,0,0,Jazan,android,54,0.372
A037137,treatment,1,0.639,123.0,0,0,Al Jawf,android,30,0.615
A037138,control,0,0.164,179.0,0,0,Najran,android,18,0.192
A037139,control,1,0.475,96.0,0,0,Makkah,android,69,0.638
A037140,control,0,0.36,150.0,0,0,Makkah,ios,47,0.346
A037141,treatment,0,0.554,132.0,0,0,Al Jawf,android,39,0.372
A037142,treatment,1,0.681,100.0,0,0,Tabuk,ios,38,0.583
A037143,control,0,0.383,160.0,0,0,Jazan,ios,57,0.33
A037144,control,0,0.37,165.0,0,0,Al Bahah,ios,29,0.27
A037145,treatment,0,0.255,121.0,1,0,Najran,android,46,0.19
A037146,treatment,1,0.316,104.0,0,0,Najran,ios,50,0.367
A037147,control,1,0.442,145.0,0,0,Asir,ios,19,0.39
A037148,treatment,1,0.513,333.0,0,0,Al Jawf,android,65,0.531
A037149,control,0,0.463,66.0,0,0,Najran,android,18,0.355
A037150,control,0,0.452,127.0,0,0,Tabuk,android,43,0.403
A037151,treatment,1,0.463,271.0,0,0,Eastern,ios,39,0.42
A037152,control,1,0.25,130.0,0,0,Makkah,android,22,0.154
A037153,treatment,1,0.37,178.0,0,0,Qassim,ios,27,0.339
A037154,treatment,1,0.276,172.0,0,0,Hail,web,59,0.237
A037155,control,0,0.6,217.0,0,0,Hail,ios,32,0.527
A037156,control,1,0.516,69.0,0,1,Al Jawf,ios,69,0.499
A037157,control,0,0.754,135.0,0,0,Riyadh,android,24,0.803
A037158,treatment,0,0.286,199.0,0,0,Najran,web,45,0.143
A037159,control,1,0.284,182.0,0,0,Northern Borders,android,48,0.398
A037160,treatment,0,0.391,154.0,0,0,Al Jawf,android,60,0.283
A037161,control,0,0.369,135.0,0,0,Northern Borders,web,47,0.59
A037162,treatment,1,0.394,223.0,0,0,Makkah,android,43,0.273
A037163,treatment,1,0.775,110.0,0,0,Riyadh,ios,40,0.778
A037164,control,1,0.75,150.0,0,0,Al Bahah,android,36,0.917
A037165,treatment,1,0.587,133.0,0,1,Tabuk,android,51,0.712
A037166,control,0,0.543,113.0,0,0,Jazan,ios,46,0.583
A037167,control,0,0.568,126.0,0,0,Eastern,web,39,0.611
A037168,treatment,1,0.427,123.0,0,0,Asir,web,29,0.378
A037169,treatment,0,0.416,154.0,0,0,Najran,android,54,0.453
A037170,control,0,0.21,202.0,0,0,Asir,android,59,0.123
A037171,treatment,0,0.618,150.0,0,0,Najran,android,63,0.626
A037172,control,0,0.211,169.0,0,0,Makkah,android,42,0.235
A037173,control,1,0.611,218.0,1,0,Najran,android,55,0.581
A037174,treatment,0,0.531,123.0,0,0,Hail,android,46,0.528
A037175,treatment,1,0.392,176.0,0,0,Al Jawf,ios,67,0.372
A037176,treatment,1,0.627,119.0,0,0,Qassim,web,65,0.822
A037177,treatment,1,0.429,158.0,0,0,Hail,android,63,0.366
A037178,control,0,0.423,193.0,0,0,Hail,android,68,0.468
A037179,treatment,0,0.238,325.0,0,0,Tabuk,android,69,0.13
A037180,treatment,0,0.558,262.0,0,0,Eastern,ios,57,0.698
A037181,treatment,1,0.736,74.0,0,0,Najran,ios,35,0.675
A037182,treatment,1,0.729,218.0,0,0,Riyadh,ios,35,0.858
A037183,control,1,0.411,137.0,0,0,Northern Borders,android,20,0.431
A037184,treatment,1,0.548,102.0,0,0,Al Bahah,android,24,0.586
A037185,treatment,0,0.404,137.0,0,0,Al Bahah,ios,54,0.445
A037186,control,1,0.094,165.0,0,0,Al Bahah,web,62,0.107
A037187,treatment,0,0.438,103.0,0,0,Madinah,ios,52,0.412
A037188,treatment,0,0.381,59.0,0,0,Riyadh,android,19,0.411
A037189,treatment,1,0.652,123.0,0,0,Hail,android,43,0.688
A037190,treatment,1,0.138,230.0,0,1,Eastern,android,26,0.109
A037191,treatment,0,0.698,113.0,0,0,Qassim,android,66,0.823
A037192,control,0,0.303,114.0,0,0,Northern Borders,android,25,0.372
A037193,treatment,1,0.567,207.0,0,0,Makkah,web,27,0.623
A037194,treatment,1,0.764,219.0,0,0,Makkah,android,26,0.863
A037195,treatment,1,0.953,68.0,0,0,Tabuk,ios,43,0.965
A037196,control,1,0.417,174.0,0,0,Riyadh,ios,23,0.551
A037197,control,1,0.576,130.0,0,0,Riyadh,ios,40,0.478
A037198,control,0,0.676,163.0,0,0,Makkah,android,18,0.763
A037199,treatment,1,0.636,85.0,0,0,Eastern,ios,59,0.618
A037200,treatment,1,0.596,87.0,0,0,Al Bahah,android,69,0.825
A037201,treatment,1,0.463,141.0,0,0,Qassim,web,27,0.671
A037202,treatment,1,0.451,189.0,0,0,Qassim,web,51,0.396
A037203,control,0,0.582,149.0,0,0,Najran,ios,46,0.777
A037204,control,1,0.455,231.0,0,0,Jazan,web,51,0.521
A037205,control,0,0.148,161.0,0,0,Jazan,ios,51,0.047
A037206,control,0,0.407,144.0,1,0,Northern Borders,ios,58,0.25
A037207,control,1,0.892,126.0,0,0,Hail,ios,51,0.902
A037208,control,0,0.12,140.0,0,0,Riyadh,ios,18,0.112
A037209,treatment,1,0.602,136.0,0,0,Riyadh,web,49,0.654
A037210,control,1,0.169,335.0,0,0,Tabuk,android,60,0.208
A037211,treatment,0,0.598,102.0,0,0,Madinah,ios,68,0.646
A037212,control,1,0.506,67.0,0,0,Najran,android,67,0.516
A037213,treatment,1,0.483,137.0,0,0,Asir,ios,41,0.493
A037214,control,0,0.351,245.0,0,0,Riyadh,android,38,0.407
A037215,control,1,0.62,115.0,1,0,Qassim,ios,47,0.559
A037216,control,1,0.586,138.0,0,0,Madinah,android,58,0.506
A037217,control,1,0.434,224.0,0,0,Hail,android,44,0.477
A037218,treatment,0,0.381,146.0,0,0,Al Jawf,android,63,0.434
A037219,treatment,1,0.846,100.0,0,0,Jazan,android,27,0.651
A037220,control,0,0.565,121.0,0,1,Asir,ios,47,0.487
A037221,control,1,0.643,159.0,0,0,Jazan,android,25,0.68
A037222,treatment,1,0.5,211.0,0,0,Eastern,android,41,0.455
A037223,control,0,0.626,106.0,0,0,Al Bahah,android,61,0.612
A037224,treatment,1,0.34,163.0,0,0,Riyadh,ios,36,0.382
A037225,control,0,0.404,209.0,0,0,Qassim,android,20,0.326
A037226,treatment,0,0.12,67.0,0,0,Asir,android,26,0.106
A037227,treatment,0,0.25,171.0,0,0,Riyadh,web,57,0.295
A037228,control,1,0.716,71.0,0,0,Hail,ios,67,0.63
A037229,treatment,0,0.571,108.0,0,0,Qassim,ios,55,0.545
A037230,control,0,0.236,211.0,0,0,Madinah,android,52,0.316
A037231,control,0,0.494,117.0,0,0,Al Jawf,ios,60,0.58
A037232,control,0,0.533,132.0,0,0,Jazan,ios,37,0.612
A037233,control,1,0.635,84.0,0,0,Asir,ios,35,0.66
A037234,treatment,0,0.08,163.0,0,0,Hail,ios,58,0.056
A037235,treatment,1,0.686,108.0,0,0,Asir,web,52,0.618
A037236,control,0,0.279,159.0,0,0,Al Jawf,ios,55,0.304
A037237,control,1,0.563,109.0,0,0,Tabuk,android,67,0.686
A037238,control,0,0.369,330.0,0,0,Al Jawf,ios,38,0.329
A037239,control,1,0.674,66.0,0,0,Najran,ios,32,0.619
A037240,control,1,0.572,167.0,0,0,Al Bahah,android,27,0.551
A037241,control,1,0.776,119.0,0,0,Riyadh,android,56,0.826
A037242,treatment,0,0.445,107.0,0,1,Hail,android,67,0.494
A037243,control,1,0.394,192.0,0,0,Jazan,ios,66,0.454
A037244,treatment,1,0.309,172.0,0,0,Riyadh,android,35,0.226
A037245,treatment,1,0.69,103.0,0,0,Tabuk,ios,58,0.665
A037246,treatment,0,0.543,285.0,0,0,Tabuk,android,36,0.589
A037247,treatment,1,0.783,150.0,0,0,Makkah,android,66,0.79
A037248,control,1,0.534,70.0,0,0,Tabuk,android,45,0.637
A037249,control,0,0.708,97.0,0,0,Northern Borders,android,24,0.837
A037250,treatment,1,0.503,66.0,0,0,Al Jawf,ios,60,0.478
A037251,control,1,0.441,116.0,0,0,Eastern,android,57,0.343
A037252,treatment,1,0.482,159.0,0,0,Tabuk,android,56,0.411
A037253,treatment,1,0.695,195.0,0,0,Tabuk,android,68,0.751
A037254,control,1,0.681,143.0,0,0,Najran,ios,25,0.738
A037255,control,0,0.555,122.0,0,0,Hail,ios,25,0.66
A037256,control,1,0.548,132.0,0,0,Al Bahah,web,52,0.489
A037257,treatment,1,0.56,95.0,0,0,Asir,android,52,0.493
A037258,treatment,1,0.457,153.0,0,0,Asir,ios,56,0.515
A037259,control,0,0.281,112.0,0,0,Qassim,android,42,0.283
A037260,treatment,1,0.493,132.0,0,0,Hail,android,64,0.35
A037261,control,0,0.323,190.0,0,0,Al Bahah,ios,65,0.376
A037262,control,0,0.487,122.0,0,0,Qassim,ios,50,0.554
A037263,control,1,0.458,115.0,0,0,Najran,android,30,0.491
A037264,treatment,1,0.748,191.0,0,0,Madinah,android,41,0.603
A037265,treatment,0,0.308,219.0,0,0,Northern Borders,android,27,0.376
A037266,treatment,0,0.475,126.0,0,0,Qassim,android,46,0.627
A037267,treatment,0,0.267,147.0,0,0,Asir,android,37,0.274
A037268,control,1,0.771,215.0,0,0,Qassim,ios,28,0.776
A037269,control,1,0.47,108.0,0,0,Riyadh,android,41,0.351
A037270,control,1,0.671,133.0,0,0,Riyadh,android,27,0.676
A037271,control,0,0.517,159.0,0,0,Eastern,ios,20,0.492
A037272,treatment,1,0.68,85.0,0,0,Madinah,android,31,0.661
A037273,control,1,0.471,248.0,0,0,Al Jawf,ios,36,0.55
A037274,control,0,0.422,98.0,0,1,Madinah,android,23,0.252
A037275,treatment,1,0.55,104.0,0,0,Najran,ios,64,0.532
A037276,control,1,0.45,185.0,0,0,Tabuk,android,64,0.438
A037277,control,1,0.75,152.0,0,0,Eastern,android,44,0.554
A037278,treatment,0,1.0,104.0,0,0,Al Bahah,ios,44,0.965
A037279,control,1,0.559,281.0,0,0,Najran,android,21,0.611
A037280,treatment,0,0.184,241.0,0,0,Asir,android,25,0.049
A037281,control,0,0.306,126.0,0,0,Al Bahah,ios,21,0.258
A037282,treatment,0,0.568,201.0,0,0,Northern Borders,android,43,0.553
A037283,control,1,0.741,159.0,0,0,Makkah,ios,66,0.78
A037284,treatment,0,0.413,144.0,0,0,Jazan,android,46,0.386
A037285,control,0,0.617,114.0,0,0,Madinah,ios,49,0.674
A037286,control,0,0.348,164.0,0,0,Al Bahah,android,61,0.399
A037287,treatment,0,0.301,128.0,0,0,Northern Borders,web,58,0.339
A037288,control,0,0.494,190.0,0,0,Hail,android,69,0.347
A037289,control,0,0.629,181.0,0,0,Hail,android,31,0.551
A037290,control,1,0.249,182.0,1,0,Northern Borders,android,51,0.149
A037291,treatment,1,0.332,115.0,0,0,Eastern,android,49,0.266
A037292,control,0,0.425,192.0,0,0,Northern Borders,android,45,0.172
A037293,treatment,1,0.534,102.0,0,0,Northern Borders,android,51,0.458
A037294,control,1,0.424,152.0,0,0,Najran,web,56,0.389
A037295,treatment,0,0.478,80.0,0,0,Jazan,android,65,0.511
A037296,treatment,0,0.552,166.0,0,0,Asir,android,25,0.584
A037297,treatment,0,0.173,132.0,0,0,Najran,android,66,0.099
A037298,treatment,1,0.597,187.0,0,1,Jazan,ios,44,0.623
A037299,control,1,0.462,153.0,0,0,Al Bahah,android,44,0.504
A037300,control,0,0.334,232.0,0,0,Al Jawf,ios,62,0.139
A037301,treatment,1,0.791,187.0,0,0,Jazan,android,37,0.776
A037302,control,0,0.113,117.0,0,0,Northern Borders,ios,32,0.077
A037303,treatment,0,0.687,185.0,0,0,Tabuk,android,27,0.862
A037304,control,0,0.784,139.0,0,0,Najran,ios,29,0.698
A037305,control,0,0.346,130.0,0,0,Eastern,ios,46,0.231
A037306,control,1,0.85,82.0,0,0,Asir,web,21,0.751
A037307,treatment,0,0.119,152.0,0,0,Makkah,android,51,0.163
A037308,treatment,1,0.23,156.0,0,0,Asir,android,19,0.229
A037309,control,1,0.569,121.0,0,0,Asir,ios,29,0.605
A037310,control,0,0.511,93.0,0,0,Riyadh,web,64,0.589
A037311,control,1,0.391,103.0,0,0,Madinah,ios,31,0.346
A037312,control,1,0.733,118.0,0,0,Qassim,ios,31,0.861
A037313,treatment,1,0.726,116.0,0,0,Riyadh,android,59,0.652
A037314,control,1,0.115,191.0,0,0,Hail,android,50,0.147
A037315,control,0,0.453,165.0,0,0,Al Jawf,android,49,0.31
A037316,treatment,1,0.794,141.0,0,0,Eastern,android,30,0.619
A037317,treatment,0,0.349,125.0,0,0,Al Bahah,android,32,0.276
A037318,treatment,0,0.601,187.0,0,0,Al Bahah,android,38,0.705
A037319,control,0,0.214,198.0,0,0,Tabuk,ios,34,0.101
A037320,control,0,0.385,269.0,0,0,Najran,ios,53,0.184
A037321,treatment,0,0.379,88.0,0,0,Riyadh,android,53,0.339
A037322,treatment,1,0.417,171.0,0,0,Al Bahah,ios,55,0.469
A037323,control,0,0.369,266.0,0,0,Eastern,web,57,0.208
A037324,treatment,1,0.818,59.0,0,0,Al Jawf,ios,60,0.831
A037325,control,0,0.318,163.0,0,0,Asir,web,30,0.228
A037326,treatment,0,0.242,142.0,0,1,Northern Borders,ios,61,0.184
A037327,control,0,0.722,152.0,0,0,Hail,android,22,0.867
A037328,treatment,1,0.297,171.0,0,0,Al Jawf,android,31,0.371
A037329,control,1,0.375,173.0,0,0,Al Bahah,web,51,0.324
A037330,treatment,0,0.153,125.0,0,0,Riyadh,ios,66,0.233
A037331,control,0,0.61,58.0,0,0,Tabuk,ios,31,0.633
A037332,control,1,0.449,79.0,0,0,Northern Borders,ios,36,0.356
A037333,treatment,1,0.798,95.0,0,0,Makkah,android,65,0.697
A037334,control,0,0.587,119.0,0,0,Asir,ios,46,0.451
A037335,control,0,0.059,128.0,0,0,Makkah,android,57,0.093
A037336,treatment,0,0.455,156.0,0,0,Najran,android,52,0.515
A037337,control,1,0.36,177.0,0,0,Madinah,ios,36,0.461
A037338,control,1,0.62,139.0,1,0,Asir,web,67,0.769
A037339,treatment,0,0.598,166.0,0,0,Riyadh,ios,24,0.536
A037340,treatment,0,0.154,118.0,0,0,Makkah,ios,69,0.081
A037341,control,0,0.513,200.0,0,0,Al Bahah,android,62,0.494
A037342,control,0,0.448,384.0,0,0,Qassim,android,39,0.461
A037343,treatment,0,0.799,86.0,0,0,Riyadh,android,36,0.848
A037344,control,0,0.44,167.0,0,0,Jazan,web,45,0.376
A037345,control,1,0.47,56.0,0,0,Makkah,android,22,0.511
A037346,control,1,0.497,115.0,0,0,Qassim,android,66,0.455
A037347,control,0,0.527,174.0,0,1,Al Jawf,android,35,0.428
A037348,control,0,0.336,236.0,0,0,Eastern,android,66,0.504
A037349,treatment,0,0.652,194.0,0,0,Al Jawf,ios,61,0.66
A037350,control,1,0.415,193.0,0,0,Northern Borders,android,49,0.338
A037351,treatment,0,0.79,70.0,0,0,Northern Borders,web,58,0.8
A037352,control,0,0.435,110.0,1,0,Jazan,ios,44,0.469
A037353,control,1,0.53,161.0,0,0,Makkah,ios,39,0.39
A037354,control,1,0.501,189.0,0,0,Tabuk,android,61,0.43
A037355,treatment,0,0.858,88.0,0,0,Hail,android,33,0.918
A037356,treatment,1,0.443,142.0,0,0,Eastern,ios,21,0.48
A037357,treatment,0,0.563,104.0,0,0,Najran,android,45,0.47
A037358,treatment,0,0.623,206.0,0,0,Al Jawf,ios,46,0.716
A037359,treatment,0,0.638,103.0,0,0,Northern Borders,ios,44,0.641
A037360,treatment,1,0.511,205.0,0,0,Asir,android,35,0.584
A037361,treatment,1,0.291,139.0,0,0,Makkah,android,32,0.181
A037362,control,0,0.098,185.0,1,0,Najran,web,65,0.133
A037363,control,0,0.574,187.0,0,0,Eastern,android,69,0.655
A037364,treatment,0,0.437,120.0,0,0,Eastern,android,20,0.48
A037365,control,1,0.533,99.0,0,0,Tabuk,android,19,0.415
A037366,treatment,0,0.46,102.0,0,0,Asir,ios,43,0.728
A037367,treatment,1,0.878,106.0,0,0,Al Bahah,android,40,0.878
A037368,treatment,1,0.466,149.0,0,0,Najran,android,60,0.389
A037369,treatment,1,0.409,201.0,0,1,Najran,ios,18,0.404
A037370,treatment,0,0.251,67.0,0,0,Eastern,ios,62,0.364
A037371,control,0,0.634,141.0,0,0,Asir,android,43,0.675
A037372,control,0,0.527,117.0,0,0,Hail,ios,26,0.531
A037373,control,0,0.571,92.0,0,0,Riyadh,android,49,0.62
A037374,treatment,1,0.258,100.0,0,0,Qassim,android,50,0.142
A037375,control,1,0.593,169.0,0,0,Qassim,android,66,0.668
A037376,control,0,0.446,130.0,0,0,Al Bahah,web,50,0.539
A037377,control,0,0.241,224.0,0,0,Tabuk,android,58,0.316
A037378,control,0,0.081,135.0,0,0,Madinah,android,59,0.169
A037379,control,1,0.351,115.0,0,0,Eastern,web,20,0.205
A037380,treatment,1,0.746,87.0,0,0,Tabuk,android,49,0.75
A037381,control,1,0.487,124.0,0,0,Hail,android,39,0.634
A037382,treatment,0,0.079,153.0,0,0,Al Bahah,android,40,0.169
A037383,control,1,0.368,165.0,0,0,Jazan,android,27,0.341
A037384,control,1,0.686,126.0,0,1,Riyadh,android,44,0.801
A037385,treatment,1,0.32,72.0,0,0,Northern Borders,web,25,0.206
A037386,treatment,0,0.552,111.0,0,0,Asir,ios,30,0.616
A037387,treatment,0,0.344,81.0,0,0,Qassim,ios,37,0.333
A037388,treatment,1,0.377,170.0,0,0,Northern Borders,web,19,0.361
A037389,treatment,1,0.693,158.0,0,0,Tabuk,ios,47,0.754
A037390,control,0,0.515,219.0,0,0,Qassim,android,46,0.478
A037391,control,1,0.62,129.0,0,0,Qassim,android,55,0.646
A037392,control,1,0.423,137.0,0,0,Madinah,web,32,0.296
A037393,treatment,0,0.559,98.0,0,0,Asir,ios,49,0.558
A037394,treatment,0,0.422,124.0,0,0,Riyadh,android,54,0.39
A037395,treatment,1,0.421,108.0,0,0,Asir,android,20,0.535
A037396,treatment,1,0.501,104.0,0,0,Qassim,ios,62,0.462
A037397,control,0,0.435,212.0,0,0,Northern Borders,android,60,0.362
A037398,treatment,0,0.516,189.0,0,0,Hail,ios,67,0.304
A037399,control,1,0.81,163.0,0,0,Jazan,android,28,0.8
A037400,control,0,0.278,147.0,0,0,Al Bahah,ios,35,0.293
A037401,treatment,1,0.299,127.0,0,0,Eastern,android,18,0.177
A037402,control,1,0.373,172.0,0,0,Northern Borders,web,23,0.236
A037403,treatment,1,0.707,73.0,0,0,Al Jawf,android,28,0.699
A037404,control,0,0.65,165.0,0,1,Northern Borders,web,28,0.493
A037405,treatment,0,0.128,238.0,0,0,Madinah,android,43,0.2
A037406,control,1,0.667,105.0,1,0,Northern Borders,ios,47,0.596
A037407,control,0,0.424,235.0,0,0,Hail,android,28,0.382
A037408,control,0,0.647,117.0,0,0,Makkah,android,45,0.715
A037409,control,0,0.352,144.0,0,0,Al Bahah,ios,67,0.287
A037410,control,0,0.215,110.0,0,0,Makkah,android,64,0.162
A037411,control,1,0.596,145.0,0,0,Najran,ios,41,0.61
A037412,control,0,0.675,169.0,0,0,Asir,android,30,0.614
A037413,treatment,1,0.757,93.0,1,0,Riyadh,android,57,0.839
A037414,treatment,1,0.198,133.0,0,0,Northern Borders,ios,59,0.202
A037415,treatment,0,0.682,57.0,0,0,Al Bahah,ios,52,0.638
A037416,control,1,0.263,166.0,0,0,Riyadh,android,61,0.266
A037417,treatment,1,0.626,151.0,0,0,Qassim,ios,69,0.588
A037418,treatment,1,0.554,112.0,0,0,Riyadh,android,62,0.678
A037419,control,0,0.616,130.0,0,0,Asir,ios,58,0.642
A037420,treatment,0,0.678,70.0,0,0,Al Jawf,web,40,0.646
A037421,treatment,0,0.545,210.0,0,0,Jazan,android,57,0.617
A037422,control,1,0.676,187.0,0,0,Al Bahah,android,49,0.663
A037423,control,0,0.43,142.0,0,0,Northern Borders,ios,27,0.54
A037424,treatment,1,0.537,101.0,0,0,Jazan,ios,65,0.64
A037425,control,1,0.405,199.0,0,0,Tabuk,android,40,0.365
A037426,control,1,0.434,313.0,0,0,Al Bahah,android,66,0.491
A037427,treatment,0,0.137,140.0,0,0,Najran,ios,42,0.195
A037428,control,0,0.234,114.0,0,0,Madinah,ios,66,0.252
A037429,treatment,0,0.242,154.0,0,1,Madinah,android,19,0.105
A037430,treatment,1,0.495,118.0,0,0,Makkah,android,33,0.504
A037431,treatment,1,0.691,184.0,0,0,Al Bahah,ios,48,0.775
A037432,treatment,1,0.312,216.0,0,0,Makkah,ios,34,0.356
A037433,treatment,0,0.588,183.0,0,0,Al Jawf,web,18,0.552
A037434,treatment,1,0.543,103.0,0,1,Al Bahah,android,39,0.452
A037435,treatment,1,0.633,110.0,0,1,Riyadh,ios,46,0.665
A037436,control,1,0.568,175.0,0,0,Najran,ios,48,0.425
A037437,control,1,0.84,162.0,0,0,Northern Borders,web,36,0.919
A037438,control,1,0.843,189.0,0,0,Al Bahah,android,24,0.738
A037439,treatment,1,0.835,79.0,0,0,Asir,android,32,0.877
A037440,treatment,1,0.459,118.0,0,1,Madinah,web,18,0.409
A037441,treatment,1,0.171,216.0,1,0,Madinah,ios,35,0.077
A037442,control,1,0.345,146.0,0,0,Tabuk,android,42,0.462
A037443,control,0,0.357,115.0,0,0,Al Jawf,android,65,0.434
A037444,treatment,1,0.561,162.0,0,0,Northern Borders,android,33,0.562
A037445,treatment,0,0.117,146.0,0,0,Riyadh,android,31,0.076
A037446,treatment,0,0.644,148.0,1,0,Tabuk,ios,40,0.639
A037447,control,0,0.433,181.0,0,0,Tabuk,web,56,0.457
A037448,treatment,0,0.448,110.0,0,0,Jazan,android,36,0.554
A037449,treatment,1,0.372,113.0,0,0,Qassim,android,56,0.335
A037450,control,0,0.12,148.0,0,0,Makkah,android,45,0.052
A037451,treatment,1,0.894,84.0,0,0,Asir,android,55,0.911
A037452,treatment,1,0.178,125.0,0,0,Riyadh,ios,25,0.22
A037453,control,1,0.415,205.0,0,0,Hail,android,30,0.457
A037454,treatment,1,0.39,217.0,0,0,Asir,android,39,0.402
A037455,treatment,1,0.66,70.0,0,0,Al Jawf,android,34,0.692
A037456,treatment,1,0.57,265.0,0,0,Tabuk,android,39,0.495
A037457,treatment,0,0.374,88.0,0,0,Jazan,ios,22,0.267
A037458,control,0,0.547,151.0,0,1,Riyadh,android,66,0.656
A037459,control,1,0.585,119.0,0,0,Tabuk,android,25,0.648
A037460,treatment,1,0.831,90.0,0,0,Tabuk,ios,43,0.866
A037461,treatment,0,0.534,122.0,0,0,Makkah,android,40,0.423
A037462,treatment,0,0.582,196.0,0,0,Jazan,android,69,0.641
A037463,control,0,0.666,175.0,0,0,Asir,android,37,0.606
A037464,control,0,0.703,117.0,0,0,Tabuk,android,33,0.844
A037465,control,1,0.475,100.0,0,0,Najran,ios,63,0.59
A037466,treatment,0,0.364,92.0,0,0,Madinah,ios,59,0.348
A037467,treatment,1,0.544,121.0,0,0,Jazan,ios,67,0.523
A037468,control,0,0.277,117.0,0,0,Najran,ios,62,0.276
A037469,control,1,0.382,196.0,0,1,Tabuk,web,62,0.221
A037470,control,1,0.483,111.0,0,0,Al Bahah,ios,63,0.485
A037471,treatment,0,0.527,119.0,0,0,Riyadh,ios,38,0.536
A037472,treatment,0,0.408,148.0,0,0,Jazan,android,26,0.426
A037473,treatment,0,0.229,62.0,0,0,Al Bahah,android,19,0.159
A037474,treatment,1,0.384,206.0,0,0,Eastern,android,66,0.379
A037475,control,0,0.748,104.0,0,0,Al Bahah,android,59,0.838
A037476,control,0,0.69,112.0,0,0,Al Jawf,web,53,0.684
A037477,control,0,0.653,137.0,0,0,Qassim,web,41,0.676
A037478,control,0,0.285,161.0,0,0,Qassim,android,44,0.349
A037479,treatment,0,0.424,153.0,0,0,Al Bahah,ios,43,0.344
A037480,treatment,1,0.389,104.0,0,1,Qassim,android,62,0.519
A037481,control,1,0.811,105.0,0,0,Makkah,android,40,0.918
A037482,treatment,0,0.666,111.0,0,0,Tabuk,android,41,0.666
A037483,control,0,0.566,101.0,0,0,Jazan,web,49,0.625
A037484,control,0,0.309,212.0,1,0,Eastern,ios,44,0.191
A037485,control,1,0.623,165.0,0,0,Asir,android,58,0.631
A037486,control,0,0.343,203.0,0,0,Madinah,android,27,0.491
A037487,control,0,0.193,209.0,0,0,Riyadh,web,49,0.235
A037488,treatment,0,0.555,112.0,0,0,Northern Borders,android,30,0.566
A037489,treatment,0,0.329,138.0,0,0,Al Jawf,web,60,0.473
A037490,control,0,0.512,173.0,0,0,Najran,android,50,0.52
A037491,treatment,1,0.816,137.0,0,0,Al Bahah,web,26,0.871
A037492,control,1,0.446,168.0,0,0,Al Bahah,android,40,0.462
A037493,control,0,0.34,115.0,0,0,Najran,android,60,0.468
A037494,control,0,0.354,150.0,0,0,Hail,android,39,0.438
A037495,control,0,0.504,107.0,0,0,Qassim,ios,58,0.45
A037496,treatment,1,0.893,167.0,0,0,Al Jawf,android,44,0.822
A037497,control,0,0.159,157.0,0,0,Riyadh,android,48,0.142
A037498,treatment,1,0.736,107.0,0,0,Tabuk,ios,61,0.701
A037499,treatment,0,0.36,107.0,0,0,Eastern,android,58,0.342
A037500,treatment,1,0.645,94.0,0,1,Al Bahah,android,44,0.599
A037501,control,0,0.496,126.0,0,0,Riyadh,android,56,0.524
A037502,control,1,0.347,85.0,0,0,Jazan,android,24,0.389
A037503,treatment,1,0.747,73.0,0,0,Eastern,web,64,0.695
A037504,control,0,0.282,118.0,0,0,Al Jawf,android,27,0.309
