user_id,variant,completed,pre_completion_rate,time_to_complete,support_ticket,upload_error,region,device,age,digital_literacy
E028531,control,0,0.511,94.0,0,1,Riyadh,web,34,0.486
E028532,treatment,0,0.594,120.0,0,0,Al Jawf,android,64,0.598
E028533,treatment,1,0.888,124.0,0,0,Eastern,ios,53,0.929
E028534,treatment,1,0.218,180.0,0,0,Riyadh,android,40,0.184
E028535,control,1,0.441,134.0,0,0,Eastern,android,22,0.356
E028536,treatment,0,0.354,121.0,0,1,Eastern,ios,27,0.613
E028537,control,0,0.504,148.0,0,0,Jazan,web,55,0.659
E028538,treatment,0,0.301,128.0,0,0,Asir,ios,20,0.342
E028539,treatment,1,0.537,160.0,0,0,Madinah,android,44,0.566
E028540,control,1,0.368,191.0,0,0,Northern Borders,android,43,0.357
E028541,control,1,0.394,172.0,0,0,Madinah,android,22,0.323
E028542,treatment,0,0.769,149.0,0,0,Madinah,web,35,0.799
E028543,treatment,0,0.118,130.0,0,0,Riyadh,web,34,0.217
E028544,treatment,1,0.894,283.0,0,0,Riyadh,android,29,0.903
E028545,treatment,1,0.614,141.0,0,0,Riyadh,android,24,0.549
E028546,treatment,0,0.36,145.0,0,0,Riyadh,ios,61,0.18
E028547,control,0,0.456,236.0,0,0,Jazan,android,28,0.443
E028548,treatment,0,0.093,90.0,0,0,Makkah,ios,33,0.168
E028549,treatment,1,0.852,108.0,0,0,Al Jawf,ios,51,0.856
E028550,control,1,0.644,145.0,0,0,Makkah,android,47,0.702
E028551,treatment,1,0.269,165.0,0,0,Makkah,android,33,0.203
E028552,treatment,1,0.644,192.0,1,0,Asir,ios,38,0.705
E028553,control,0,0.325,198.0,0,0,Najran,android,53,0.119
E028554,treatment,0,0.436,161.0,0,0,Eastern,android,68,0.513
E028555,treatment,0,0.418,98.0,0,0,Asir,android,63,0.379
E028556,treatment,1,0.799,151.0,0,0,Makkah,android,39,0.845
E028557,treatment,0,0.807,209.0,0,0,Hail,ios,65,0.957
E028558,treatment,1,0.561,125.0,0,0,Eastern,ios,36,0.572
E028559,treatment,1,0.69,142.0,0,0,Makkah,android,36,0.829
E028560,treatment,1,0.274,94.0,0,0,Makkah,web,40,0.225
E028561,control,1,0.515,103.0,0,0,Eastern,android,46,0.397
E028562,treatment,0,0.285,110.0,0,0,Riyadh,android,30,0.302
E028563,treatment,1,0.525,211.0,0,0,Makkah,web,36,0.443
E028564,treatment,1,0.472,96.0,0,0,Riyadh,ios,38,0.541
E028565,control,1,0.427,158.0,0,0,Riyadh,android,60,0.53
E028566,control,0,0.439,144.0,0,0,Makkah,android,37,0.334
E028567,treatment,1,0.458,140.0,0,0,Al Jawf,android,35,0.449
E028568,treatment,0,0.692,182.0,0,0,Riyadh,android,24,0.87
E028569,control,1,0.627,115.0,0,0,Al Bahah,android,41,0.631
E028570,treatment,0,0.496,199.0,0,0,Makkah,android,47,0.526
E028571,control,0,0.167,154.0,0,0,Eastern,android,51,0.123
E028572,control,0,0.292,111.0,0,0,Makkah,web,34,0.244
E028573,treatment,0,0.707,172.0,0,0,Al Bahah,ios,49,0.754
E028574,control,1,0.471,176.0,0,0,Tabuk,android,33,0.541
E028575,control,1,0.285,171.0,0,0,Jazan,android,46,0.225
E028576,treatment,1,0.646,136.0,0,0,Eastern,ios,64,0.556
E028577,control,0,0.7,134.0,0,1,Riyadh,web,33,0.647
E028578,control,1,0.87,123.0,0,0,Asir,web,23,0.808
E028579,control,1,0.625,116.0,0,0,Qassim,android,51,0.766
E028580,control,1,0.739,173.0,0,0,Riyadh,android,52,0.938
E028581,treatment,0,0.283,252.0,0,0,Hail,android,67,0.217
E028582,control,1,0.815,205.0,0,0,Eastern,ios,56,0.733
E028583,treatment,0,0.22,128.0,0,0,Qassim,android,47,0.31
E028584,treatment,1,0.527,247.0,0,0,Riyadh,android,23,0.638
E028585,treatment,1,0.682,227.0,0,0,Qassim,android,19,0.681
E028586,control,1,0.657,137.0,0,0,Riyadh,ios,63,0.603
E028587,control,0,0.8,97.0,0,0,Asir,ios,37,0.791
E028588,control,1,0.525,107.0,0,0,Jazan,android,20,0.528
E028589,control,0,0.741,187.0,0,0,Al Jawf,android,36,0.736
E028590,control,0,0.748,90.0,0,1,Asir,android,59,0.584
E028591,control,1,0.43,202.0,0,0,Makkah,ios,49,0.341
E028592,control,0,0.233,272.0,0,0,Makkah,ios,33,0.083
E028593,control,0,0.688,146.0,0,0,Eastern,ios,63,0.809
E028594,control,0,0.402,133.0,0,0,Al Bahah,ios,46,0.342
E028595,treatment,1,0.415,143.0,0,0,Makkah,android,18,0.221
E028596,control,1,0.185,272.0,0,0,Tabuk,ios,34,0.147
E028597,treatment,1,0.553,175.0,0,1,Makkah,android,31,0.542
E028598,treatment,1,0.61,182.0,0,0,Jazan,android,41,0.569
E028599,treatment,0,0.478,171.0,0,0,Makkah,android,66,0.52
E028600,treatment,0,0.513,200.0,0,0,Eastern,android,45,0.596
E028601,control,1,0.492,129.0,0,0,Al Jawf,android,29,0.433
E028602,control,0,0.26,194.0,0,0,Riyadh,ios,22,0.133
E028603,treatment,0,0.602,190.0,0,0,Makkah,ios,48,0.711
E028604,control,1,0.776,139.0,0,0,Eastern,ios,19,0.578
E028605,control,1,0.645,168.0,0,0,Qassim,android,32,0.556
E028606,treatment,1,0.555,126.0,0,0,Tabuk,ios,51,0.623
E028607,treatment,0,0.481,137.0,0,0,Riyadh,android,50,0.666
E028608,control,0,0.643,181.0,0,0,Asir,ios,22,0.769
E028609,control,0,0.219,72.0,0,0,Riyadh,android,22,0.176
E028610,control,0,0.312,361.0,0,0,Eastern,web,61,0.098
E028611,treatment,1,0.55,155.0,0,0,Makkah,ios,44,0.619
E028612,treatment,1,0.374,127.0,0,0,Eastern,android,43,0.326
E028613,treatment,1,0.241,160.0,0,0,Riyadh,android,69,0.228
E028614,treatment,1,0.582,106.0,0,0,Riyadh,web,47,0.718
E028615,treatment,1,0.469,229.0,0,0,Eastern,android,34,0.255
E028616,treatment,1,0.342,119.0,0,0,Eastern,android,33,0.345
E028617,control,0,0.383,169.0,0,0,Jazan,android,61,0.355
E028618,control,0,0.668,129.0,0,0,Tabuk,web,28,0.675
E028619,treatment,1,0.581,173.0,0,0,Riyadh,web,31,0.585
E028620,treatment,0,0.314,162.0,0,0,Makkah,android,18,0.377
E028621,control,0,0.477,166.0,0,0,Jazan,android,42,0.35
E028622,control,0,0.138,171.0,0,0,Tabuk,ios,67,0.076
E028623,control,0,0.376,179.0,0,0,Al Bahah,android,49,0.323
E028624,control,0,0.247,187.0,0,0,Najran,android,31,0.349
E028625,control,0,0.501,229.0,0,0,Asir,android,53,0.617
E028626,control,0,0.32,116.0,0,0,Riyadh,android,30,0.333
E028627,control,1,0.762,72.0,0,0,Makkah,android,46,0.711
E028628,control,1,0.395,151.0,0,0,Madinah,android,52,0.466
E028629,control,0,0.603,120.0,0,0,Qassim,web,39,0.544
E028630,control,0,0.531,134.0,0,0,Makkah,web,64,0.518
E028631,treatment,0,0.476,123.0,0,0,Al Jawf,android,69,0.502
E028632,treatment,0,0.458,345.0,0,0,Madinah,android,47,0.514
E028633,control,0,0.412,145.0,0,1,Riyadh,android,30,0.689
E028634,treatment,1,0.466,136.0,0,0,Qassim,android,58,0.46
E028635,treatment,1,0.587,190.0,0,0,Riyadh,android,38,0.416
E028636,control,0,0.434,215.0,0,0,Jazan,web,56,0.461
E028637,treatment,1,0.728,119.0,0,0,Riyadh,android,23,0.642
E028638,control,0,0.596,110.0,0,1,Riyadh,android,65,0.56
E028639,treatment,0,0.664,213.0,0,0,Qassim,android,63,0.795
E028640,control,0,0.878,210.0,0,0,Eastern,ios,65,0.807
E028641,treatment,0,0.397,161.0,0,0,Madinah,ios,20,0.265
E028642,treatment,1,0.372,315.0,0,0,Makkah,android,62,0.197
E028643,treatment,0,0.721,77.0,0,0,Najran,android,57,0.75
E028644,treatment,1,0.807,87.0,0,0,Eastern,android,58,0.843
E028645,treatment,0,0.345,209.0,0,0,Eastern,android,66,0.147
E028646,treatment,1,0.86,70.0,0,0,Asir,android,22,0.913
E028647,treatment,0,0.103,151.0,0,0,Riyadh,web,69,0.162
E028648,treatment,1,0.584,113.0,0,0,Eastern,web,21,0.652
E028649,treatment,0,0.361,256.0,0,0,Asir,web,62,0.297
E028650,treatment,0,0.214,171.0,0,0,Makkah,android,44,0.214
E028651,treatment,1,0.552,239.0,0,0,Riyadh,web,25,0.45
E028652,control,0,0.222,124.0,0,0,Eastern,android,21,0.171
E028653,treatment,1,0.78,132.0,0,0,Riyadh,android,28,0.941
E028654,treatment,0,0.411,205.0,0,0,Eastern,ios,55,0.327
E028655,treatment,0,0.464,300.0,0,0,Northern Borders,ios,61,0.432
E028656,treatment,0,0.567,173.0,0,0,Riyadh,android,30,0.537
E028657,treatment,1,0.607,187.0,0,0,Riyadh,web,54,0.652
E028658,treatment,0,0.716,155.0,0,0,Jazan,android,34,0.84
E028659,control,1,0.583,178.0,0,0,Makkah,android,44,0.43
E028660,treatment,1,0.347,161.0,0,0,Eastern,ios,69,0.277
E028661,treatment,0,0.451,265.0,0,0,Eastern,android,67,0.504
E028662,treatment,1,0.585,419.0,0,0,Asir,android,50,0.688
E028663,treatment,0,0.177,228.0,0,0,Riyadh,android,60,0.225
E028664,control,1,0.552,181.0,0,0,Riyadh,ios,55,0.368
E028665,control,0,0.514,231.0,0,0,Riyadh,ios,26,0.42
E028666,treatment,1,0.374,118.0,0,0,Qassim,ios,38,0.363
E028667,control,1,0.249,187.0,0,0,Riyadh,ios,58,0.119
E028668,control,1,0.617,111.0,0,0,Asir,android,62,0.654
E028669,treatment,1,0.361,194.0,0,0,Riyadh,ios,35,0.133
E028670,control,1,0.745,102.0,0,0,Eastern,web,64,0.945
E028671,treatment,0,0.227,195.0,0,0,Hail,android,39,0.188
E028672,treatment,1,0.587,96.0,0,0,Riyadh,ios,34,0.688
E028673,control,0,0.667,179.0,0,0,Riyadh,android,38,0.674
E028674,control,1,0.896,187.0,0,0,Al Jawf,android,66,0.692
E028675,control,0,0.48,185.0,0,0,Eastern,ios,38,0.403
E028676,treatment,0,0.254,134.0,0,0,Eastern,web,25,0.236
E028677,treatment,0,0.305,288.0,1,0,Asir,android,56,0.363
E028678,treatment,1,0.621,82.0,0,1,Al Jawf,android,59,0.766
E028679,treatment,0,0.368,71.0,0,0,Eastern,android,20,0.372
E028680,treatment,0,0.39,133.0,0,0,Qassim,android,47,0.446
E028681,treatment,1,0.523,183.0,0,0,Al Bahah,web,22,0.554
E028682,control,1,0.407,192.0,0,0,Hail,web,64,0.337
E028683,treatment,1,0.365,161.0,0,0,Riyadh,ios,66,0.332
E028684,treatment,0,0.191,209.0,0,0,Al Jawf,web,24,0.178
E028685,treatment,1,0.46,208.0,0,0,Riyadh,android,25,0.386
E028686,control,1,0.756,70.0,0,0,Qassim,android,64,0.709
E028687,treatment,1,0.6,194.0,0,0,Madinah,android,45,0.548
E028688,control,1,0.438,151.0,0,0,Riyadh,android,21,0.555
E028689,control,0,0.399,196.0,0,0,Madinah,android,57,0.347
E028690,treatment,1,0.755,82.0,0,0,Riyadh,android,43,0.891
E028691,control,1,0.39,142.0,0,0,Madinah,android,61,0.377
E028692,treatment,0,0.422,200.0,0,1,Makkah,ios,21,0.518
E028693,control,1,0.724,180.0,0,0,Riyadh,android,19,0.672
E028694,control,1,0.197,81.0,0,0,Riyadh,android,22,0.259
E028695,control,1,0.396,124.0,0,0,Riyadh,web,46,0.261
E028696,treatment,1,0.551,143.0,0,0,Asir,web,31,0.534
E028697,control,1,0.494,93.0,0,0,Eastern,android,57,0.552
E028698,control,0,0.694,67.0,0,0,Qassim,android,41,0.724
E028699,control,0,0.56,230.0,0,0,Eastern,ios,66,0.584
E028700,control,0,0.263,175.0,0,0,Hail,android,43,0.387
E028701,control,1,0.526,105.0,0,0,Makkah,web,22,0.492
E028702,control,1,0.728,112.0,0,0,Qassim,web,20,0.853
E028703,control,1,0.784,123.0,0,0,Tabuk,ios,66,0.964
E028704,treatment,0,0.488,114.0,0,0,Eastern,android,20,0.586
E028705,control,0,0.444,191.0,0,0,Al Jawf,android,32,0.285
E028706,control,0,0.285,140.0,0,0,Madinah,android,50,0.311
E028707,control,0,0.407,226.0,0,0,Eastern,android,46,0.47
E028708,treatment,1,0.579,95.0,0,0,Qassim,ios,36,0.447
E028709,control,0,0.241,292.0,0,0,Riyadh,android,49,0.18
E028710,control,1,0.524,282.0,0,0,Makkah,web,43,0.652
E028711,control,1,0.668,131.0,0,0,Makkah,ios,52,0.553
E028712,control,0,0.704,122.0,0,0,Makkah,web,49,0.778
E028713,control,0,0.343,157.0,0,0,Tabuk,android,63,0.402
E028714,control,1,0.402,313.0,0,0,Al Jawf,web,40,0.448
E028715,treatment,1,0.604,214.0,0,0,Eastern,android,39,0.645
E028716,treatment,1,0.597,157.0,0,0,Riyadh,web,22,0.603
E028717,control,0,0.636,112.0,0,0,Madinah,android,40,0.746
E028718,control,0,0.144,235.0,0,0,Asir,ios,20,0.044
E028719,control,0,0.204,206.0,1,0,Eastern,ios,63,0.257
E028720,control,0,0.112,192.0,0,0,Asir,ios,19,0.123
E028721,treatment,0,0.355,187.0,0,0,Eastern,android,34,0.27
E028722,treatment,0,0.199,145.0,0,0,Asir,android,38,0.267
E028723,treatment,0,0.366,203.0,0,0,Northern Borders,android,61,0.329
E028724,treatment,0,0.523,146.0,0,0,Riyadh,web,51,0.55
E028725,control,0,0.261,171.0,0,0,Al Bahah,web,24,0.393
E028726,treatment,1,0.343,211.0,0,0,Riyadh,ios,68,0.157
E028727,treatment,0,0.444,168.0,0,0,Eastern,android,67,0.468
E028728,treatment,0,0.628,165.0,0,0,Tabuk,android,57,0.566
E028729,treatment,0,0.336,91.0,0,0,Asir,web,40,0.46
E028730,control,1,0.674,268.0,0,0,Eastern,android,55,0.69
E028731,control,0,0.226,152.0,0,0,Riyadh,web,45,0.283
E028732,control,1,0.576,134.0,0,0,Qassim,ios,58,0.694
E028733,control,0,0.514,113.0,0,0,Eastern,android,32,0.509
E028734,treatment,0,0.66,104.0,0,0,Madinah,android,59,0.555
E028735,treatment,1,0.818,111.0,0,0,Riyadh,android,44,0.89
E028736,control,0,0.753,204.0,0,1,Eastern,android,66,0.68
E028737,treatment,0,0.221,259.0,0,0,Riyadh,web,48,0.181
E028738,treatment,1,0.392,190.0,0,0,Madinah,ios,56,0.288
E028739,control,0,0.515,163.0,0,0,Asir,ios,49,0.497
E028740,treatment,1,0.786,142.0,0,0,Hail,web,54,0.729
E028741,treatment,0,0.598,99.0,0,0,Madinah,android,26,0.81
E028742,treatment,1,0.737,96.0,0,0,Riyadh,ios,44,0.58
E028743,control,0,0.649,170.0,0,0,Jazan,web,22,0.616
E028744,treatment,0,0.294,207.0,0,0,Najran,ios,23,0.356
E028745,control,1,0.379,117.0,0,0,Riyadh,android,32,0.283
E028746,control,1,0.066,247.0,0,0,Northern Borders,android,43,0.167
E028747,control,1,0.987,150.0,0,0,Riyadh,android,20,0.894
E028748,control,1,0.717,141.0,0,0,Riyadh,android,69,0.879
E028749,control,0,0.044,140.0,0,0,Makkah,android,59,0.111
E028750,control,1,0.137,286.0,0,0,Najran,android,48,0.257
E028751,treatment,0,0.595,120.0,0,0,Riyadh,android,33,0.589
E028752,control,0,0.284,94.0,0,0,Makkah,android,49,0.281
E028753,treatment,0,0.252,150.0,1,0,Al Jawf,web,22,0.035
E028754,treatment,1,0.531,110.0,0,0,Makkah,android,41,0.738
E028755,treatment,0,0.25,129.0,0,0,Eastern,android,35,0.268
E028756,treatment,0,0.678,169.0,0,0,Riyadh,android,39,0.856
E028757,control,0,0.405,159.0,0,0,Asir,web,66,0.501
E028758,treatment,1,0.253,223.0,0,0,Jazan,android,65,0.068
E028759,treatment,1,0.614,192.0,0,0,Qassim,web,24,0.427
E028760,control,0,0.35,118.0,0,1,Makkah,ios,62,0.391
E028761,control,1,0.448,176.0,0,0,Riyadh,ios,60,0.393
E028762,treatment,0,0.59,157.0,0,0,Eastern,android,35,0.647
E028763,control,0,0.445,148.0,0,0,Makkah,android,29,0.525
E028764,treatment,0,0.378,116.0,0,0,Makkah,android,55,0.486
E028765,control,1,0.245,210.0,0,0,Eastern,web,21,0.28
E028766,treatment,1,0.642,178.0,1,0,Riyadh,android,22,0.537
E028767,treatment,1,0.748,154.0,0,0,Hail,ios,46,0.818
E028768,treatment,1,0.556,98.0,0,0,Riyadh,android,59,0.477
E028769,control,0,0.428,200.0,0,0,Makkah,ios,31,0.378
E028770,control,1,0.591,182.0,0,0,Madinah,ios,67,0.411
E028771,treatment,1,0.518,276.0,0,0,Madinah,web,32,0.658
E028772,treatment,0,0.113,115.0,0,0,Jazan,ios,47,0.081
E028773,treatment,0,0.284,116.0,0,0,Riyadh,android,47,0.303
E028774,control,1,0.409,193.0,0,0,Madinah,android,22,0.203
E028775,treatment,0,0.71,77.0,0,0,Makkah,web,35,0.859
E028776,control,1,0.452,196.0,0,0,Eastern,android,65,0.306
E028777,control,1,0.706,124.0,1,0,Asir,android,60,0.801
E028778,treatment,1,0.331,255.0,0,0,Riyadh,android,60,0.342
E028779,control,1,0.522,176.0,0,0,Tabuk,android,39,0.709
E028780,control,1,0.664,185.0,0,0,Riyadh,web,60,0.802
E028781,control,1,0.597,220.0,0,1,Riyadh,web,57,0.679
E028782,control,1,0.849,147.0,0,0,Riyadh,ios,33,0.786
E028783,control,0,0.504,122.0,0,0,Qassim,android,67,0.462
E028784,control,0,0.236,171.0,0,0,Makkah,ios,44,0.087
E028785,treatment,1,0.521,285.0,0,0,Eastern,android,24,0.528
E028786,control,0,0.427,125.0,0,0,Tabuk,android,34,0.447
E028787,control,0,0.632,189.0,0,1,Riyadh,android,51,0.701
E028788,control,1,0.442,122.0,0,0,Eastern,android,27,0.364
E028789,control,0,0.214,175.0,0,0,Najran,web,54,0.407
E028790,control,1,0.839,187.0,0,0,Madinah,web,57,0.898
E028791,control,1,0.62,160.0,0,0,Riyadh,android,43,0.395
E028792,control,0,0.321,110.0,0,0,Riyadh,android,30,0.141
E028793,treatment,1,0.364,100.0,1,0,Makkah,ios,50,0.469
E028794,control,1,0.444,189.0,0,0,Riyadh,ios,69,0.458
E028795,treatment,1,0.401,82.0,0,0,Hail,android,35,0.421
E028796,control,0,0.632,144.0,0,0,Asir,android,19,0.799
E028797,control,1,0.521,157.0,1,0,Tabuk,web,53,0.546
E028798,control,0,0.238,275.0,0,0,Riyadh,ios,45,0.125
E028799,treatment,0,0.194,178.0,0,0,Eastern,ios,23,0.058
E028800,control,0,0.343,119.0,0,0,Tabuk,web,36,0.301
E028801,treatment,1,0.788,150.0,0,0,Riyadh,web,65,0.758
E028802,control,0,0.165,110.0,0,0,Eastern,web,66,0.175
E028803,control,0,0.473,230.0,0,0,Eastern,ios,60,0.466
E028804,control,1,0.726,197.0,0,1,Makkah,web,57,0.87
E028805,treatment,0,0.8,162.0,0,0,Riyadh,android,58,0.889
E028806,control,1,0.523,76.0,0,0,Riyadh,android,42,0.295
E028807,treatment,1,0.459,59.0,0,0,Eastern,android,41,0.447
E028808,treatment,1,0.612,284.0,0,0,Riyadh,ios,65,0.509
E028809,control,0,0.75,87.0,0,0,Makkah,android,22,0.783
E028810,treatment,0,0.241,228.0,0,0,Hail,android,35,0.185
E028811,treatment,0,0.007,246.0,0,0,Qassim,android,69,0.101
E028812,control,0,0.315,225.0,0,0,Riyadh,ios,25,0.329
E028813,treatment,0,0.621,111.0,0,0,Riyadh,android,63,0.582
E028814,control,1,0.655,172.0,0,0,Qassim,android,29,0.675
E028815,control,1,0.622,171.0,0,0,Al Bahah,android,55,0.777
E028816,control,1,0.358,147.0,0,0,Riyadh,ios,18,0.233
E028817,treatment,0,0.406,248.0,0,0,Hail,android,22,0.422
E028818,control,1,0.441,168.0,0,0,Tabuk,ios,52,0.519
E028819,control,0,0.357,154.0,0,0,Riyadh,ios,25,0.36
E028820,treatment,1,0.328,165.0,0,0,Riyadh,android,39,0.355
E028821,control,1,0.678,93.0,0,0,Riyadh,web,60,0.728
E028822,control,1,0.83,96.0,0,0,Eastern,android,28,0.794
E028823,control,0,0.631,102.0,0,0,Eastern,ios,27,0.664
E028824,treatment,0,0.491,148.0,0,0,Eastern,android,45,0.467
E028825,treatment,1,0.799,120.0,0,0,Riyadh,web,46,0.826
E028826,control,0,0.408,116.0,0,0,Al Bahah,ios,48,0.467
E028827,control,0,0.52,113.0,0,0,Riyadh,web,45,0.492
E028828,treatment,0,0.54,205.0,0,0,Northern Borders,android,49,0.507
E028829,treatment,0,0.666,184.0,0,0,Tabuk,android,65,0.687
E028830,treatment,1,0.703,199.0,0,0,Madinah,android,66,0.615
E028831,treatment,1,0.529,72.0,0,0,Riyadh,web,50,0.656
E028832,control,1,0.505,84.0,0,0,Qassim,web,31,0.742
E028833,control,0,0.64,86.0,0,0,Makkah,ios,33,0.572
E028834,control,0,0.469,167.0,0,0,Riyadh,web,62,0.419
E028835,treatment,0,0.771,188.0,0,0,Asir,web,52,0.823
E028836,treatment,1,0.394,209.0,0,0,Makkah,android,66,0.44
E028837,treatment,0,0.594,110.0,0,0,Makkah,android,31,0.648
E028838,control,0,0.579,197.0,0,0,Tabuk,android,66,0.628
E028839,treatment,1,0.66,192.0,0,0,Riyadh,ios,40,0.717
E028840,treatment,1,0.5,128.0,0,0,Riyadh,ios,29,0.479
E028841,control,1,0.364,200.0,0,0,Eastern,android,56,0.368
E028842,treatment,0,0.765,115.0,0,0,Hail,android,26,0.847
E028843,control,1,0.707,187.0,0,0,Makkah,android,39,0.791
E028844,control,1,0.325,229.0,0,0,Najran,web,39,0.325
E028845,control,0,0.311,168.0,0,0,Madinah,android,51,0.339
E028846,control,1,0.448,115.0,0,0,Riyadh,android,51,0.482
E028847,control,1,0.584,141.0,0,0,Riyadh,android,36,0.676
E028848,treatment,1,0.549,106.0,0,0,Makkah,android,57,0.588
E028849,control,1,0.412,170.0,0,0,Jazan,android,34,0.48
E028850,treatment,1,0.809,99.0,0,0,Madinah,android,65,0.947
E028851,treatment,1,0.356,109.0,0,0,Eastern,android,30,0.361
E028852,treatment,0,0.373,210.0,0,0,Riyadh,ios,22,0.363
E028853,treatment,1,0.823,203.0,0,0,Riyadh,android,42,0.871
E028854,control,0,0.272,162.0,0,0,Makkah,android,67,0.369
E028855,treatment,0,0.303,210.0,0,0,Riyadh,ios,43,0.144
E028856,control,1,0.543,198.0,0,0,Najran,android,18,0.448
E028857,control,1,0.266,228.0,0,0,Al Bahah,ios,38,0.235
E028858,treatment,0,0.888,228.0,1,0,Riyadh,web,29,0.835
E028859,treatment,1,0.16,141.0,0,0,Jazan,android,19,0.151
E028860,treatment,1,0.541,150.0,0,1,Eastern,ios,26,0.643
E028861,control,1,0.643,218.0,0,0,Riyadh,android,21,0.614
E028862,treatment,1,0.807,138.0,0,1,Riyadh,android,67,0.731
E028863,treatment,0,0.219,75.0,0,0,Qassim,android,66,0.22
E028864,control,0,0.423,297.0,0,0,Eastern,android,29,0.391
E028865,control,0,0.561,104.0,0,0,Riyadh,android,63,0.701
E028866,control,0,0.851,392.0,0,0,Makkah,ios,69,0.925
E028867,treatment,0,0.448,126.0,0,1,Northern Borders,android,45,0.342
E028868,control,0,0.294,159.0,1,0,Madinah,android,30,0.299
E028869,treatment,1,0.557,144.0,0,0,Makkah,android,56,0.513
E028870,treatment,1,0.617,130.0,0,0,Madinah,web,67,0.649
E028871,control,1,0.738,140.0,0,0,Eastern,ios,20,0.737
E028872,treatment,0,0.339,131.0,0,0,Riyadh,android,31,0.222
E028873,treatment,1,0.413,161.0,0,0,Eastern,ios,52,0.475
E028874,control,0,0.044,181.0,0,0,Riyadh,android,60,0.059
E028875,control,0,0.122,103.0,0,0,Riyadh,android,61,0.067
E028876,treatment,0,0.412,155.0,1,0,Al Bahah,android,69,0.441
E028877,control,0,0.519,222.0,0,0,Jazan,ios,44,0.577
E028878,control,0,0.224,301.0,0,0,Al Jawf,ios,50,0.176
E028879,treatment,1,0.317,139.0,0,0,Riyadh,web,69,0.285
E028880,control,0,0.58,96.0,0,0,Makkah,android,27,0.547
E028881,treatment,0,0.295,85.0,0,0,Qassim,android,48,0.213
E028882,control,0,0.232,259.0,0,0,Qassim,ios,69,0.241
E028883,control,0,0.492,150.0,0,0,Riyadh,android,26,0.51
E028884,control,1,0.799,86.0,0,0,Asir,ios,68,0.803
E028885,control,1,0.81,144.0,1,0,Riyadh,ios,49,0.739
E028886,treatment,0,0.424,202.0,0,1,Hail,web,32,0.359
E028887,treatment,0,0.643,127.0,0,0,Jazan,android,27,0.818
E028888,control,0,0.62,108.0,0,0,Riyadh,android,64,0.638
E028889,treatment,0,0.373,140.0,0,0,Riyadh,android,21,0.292
E028890,control,1,0.15,202.0,0,0,Jazan,ios,41,0.131
E028891,control,1,0.632,146.0,0,0,Hail,android,53,0.518
E028892,treatment,1,0.488,121.0,0,0,Al Bahah,android,53,0.401
E028893,treatment,0,0.156,144.0,0,0,Makkah,ios,26,0.218
E028894,treatment,0,0.084,146.0,0,0,Eastern,web,38,0.142
E028895,treatment,1,0.778,104.0,0,0,Eastern,web,69,0.848
E028896,treatment,0,0.326,108.0,0,0,Madinah,android,18,0.306
E028897,treatment,0,0.239,161.0,0,0,Hail,web,54,0.171
E028898,treatment,1,0.768,104.0,0,0,Madinah,web,29,0.861
E028899,treatment,1,0.454,186.0,0,0,Al Jawf,android,36,0.603
E028900,control,0,0.554,134.0,0,0,Eastern,android,28,0.707
E028901,treatment,0,0.152,206.0,0,0,Najran,web,51,0.144
E028902,treatment,1,0.571,143.0,0,0,Riyadh,android,38,0.565
E028903,control,0,0.355,160.0,0,0,Jazan,android,24,0.26
E028904,control,1,0.802,118.0,0,0,Riyadh,android,67,0.907
E028905,treatment,0,0.725,124.0,0,0,Riyadh,android,29,0.694
E028906,treatment,1,0.791,117.0,0,0,Hail,android,48,0.689
E028907,treatment,1,0.103,180.0,0,0,Asir,android,28,0.117
E028908,treatment,0,0.245,127.0,0,0,Madinah,android,47,0.154
E028909,treatment,0,0.4,171.0,0,0,Najran,web,66,0.387
E028910,treatment,0,0.189,182.0,0,0,Eastern,android,61,0.195
E028911,control,0,0.669,81.0,0,0,Asir,android,39,0.566
E028912,treatment,0,0.515,352.0,0,0,Riyadh,android,38,0.533
E028913,treatment,1,0.241,325.0,0,0,Riyadh,ios,63,0.139
E028914,control,0,0.582,95.0,1,0,Tabuk,web,41,0.576
E028915,treatment,1,0.397,122.0,0,0,Asir,ios,22,0.419
