user_id,age,digital_literacy,region,region_code,prior_completions,device_age,distance_km,online_filing,enrolled,support_calls,completed
U008060,44,0.526,Riyadh,0,4,2.1,36.4,1,0,0,1
U008061,51,0.618,Makkah,1,5,3.3,16.9,1,1,2,0
U008062,36,0.443,Riyadh,0,1,3.5,41.8,1,1,1,1
U008063,31,0.681,Riyadh,0,3,0.9,49.0,1,1,0,1
U008064,45,0.613,Eastern,4,2,0.5,8.1,1,0,1,0
U008065,41,0.694,Eastern,4,3,2.8,7.5,1,1,1,1
U008066,55,0.958,Makkah,1,7,3.6,5.8,1,1,1,1
U008067,53,0.757,Riyadh,0,2,3.3,35.2,0,1,0,1
U008068,66,0.583,Asir,5,4,1.9,45.1,0,1,0,1
U008069,55,0.442,Makkah,1,2,1.7,25.1,0,1,2,0
U008070,18,0.728,Tabuk,6,2,0.6,2.5,0,0,0,1
U008071,69,0.333,Madinah,2,5,3.1,60.4,1,1,2,1
U008072,62,0.502,Tabuk,6,3,1.7,17.4,1,1,4,0
U008073,47,0.493,Riyadh,0,4,0.0,23.2,1,0,1,1
U008074,44,0.45,Hail,7,0,1.9,16.1,1,1,0,1
U008075,44,0.909,Riyadh,0,5,3.1,28.2,1,1,0,1
U008076,47,0.711,Asir,5,8,1.6,7.2,1,1,3,1
U008077,20,0.527,Asir,5,7,0.9,22.4,1,1,0,1
U008078,32,0.408,Riyadh,0,5,2.1,28.5,1,0,1,1
U008079,46,0.634,Riyadh,0,3,2.9,70.4,0,0,0,0
U008080,44,0.333,Qassim,3,2,1.9,13.6,0,0,0,1
U008081,48,0.607,Riyadh,0,3,1.1,18.0,1,1,3,0
U008082,58,0.926,Riyadh,0,4,0.5,22.8,1,1,0,1
U008083,19,0.212,Makkah,1,4,2.3,16.2,1,1,2,1
U008084,54,0.473,Qassim,3,2,2.5,1.8,0,1,1,0
U008085,31,0.343,Madinah,2,6,1.8,36.8,1,0,0,1
U008086,24,0.385,Qassim,3,2,1.0,58.8,0,1,1,1
U008087,22,0.811,Eastern,4,3,3.4,22.1,1,1,0,0
U008088,57,0.583,Riyadh,0,4,0.0,21.8,1,1,1,0
U008089,63,0.648,Makkah,1,3,0.0,34.9,1,0,0,1
U008090,53,0.38,Riyadh,0,3,0.0,34.9,1,0,1,0
U008091,22,0.778,Eastern,4,6,1.0,35.4,1,1,1,1
U008092,41,0.026,Riyadh,0,1,4.1,16.3,1,0,0,0
U008093,63,0.194,Riyadh,0,3,1.2,61.3,0,0,1,0
U008094,20,0.405,Eastern,4,1,1.4,19.9,0,0,0,1
U008095,53,0.245,Eastern,4,2,3.8,3.9,0,0,0,0
U008096,42,0.684,Qassim,3,5,3.4,5.7,0,1,0,1
U008097,66,0.312,Riyadh,0,3,2.8,90.7,1,0,0,0
U008098,29,0.403,Madinah,2,4,0.7,21.7,1,1,0,0
U008099,59,0.242,Qassim,3,4,2.4,35.7,1,0,0,0
U008100,45,0.575,Makkah,1,2,1.0,12.0,1,0,1,0
U008101,48,0.533,Makkah,1,4,0.4,3.8,1,1,0,0
U008102,20,0.523,Makkah,1,4,3.4,5.1,1,1,0,1
U008103,19,0.439,Eastern,4,5,1.6,9.9,1,1,1,1
U008104,48,0.331,Riyadh,0,3,2.6,19.2,1,0,0,0
U008105,30,0.827,Riyadh,0,7,1.2,4.5,1,1,1,1
U008106,27,0.545,Makkah,1,4,2.5,28.0,1,0,0,0
U008107,34,0.787,Madinah,2,5,1.4,33.0,1,1,0,1
U008108,19,0.169,Jazan,9,2,0.4,9.2,1,0,0,1
U008109,41,0.548,Asir,5,4,3.5,21.8,0,1,0,1
U008110,35,0.598,Al Bahah,11,2,2.4,34.7,1,0,0,1
U008111,36,0.507,Jazan,9,3,1.1,81.6,1,0,1,1
U008112,49,0.341,Eastern,4,1,1.2,2.8,1,0,0,0
U008113,58,0.818,Asir,5,2,0.0,40.2,1,1,1,1
U008114,68,0.159,Riyadh,0,1,2.3,17.2,1,0,0,0
U008115,52,0.6,Makkah,1,4,3.9,9.1,1,0,1,0
U008116,55,0.484,Qassim,3,4,3.4,66.9,1,1,0,1
U008117,36,0.385,Riyadh,0,0,3.3,9.3,1,0,2,0
U008118,41,0.03,Riyadh,0,3,2.9,12.2,1,0,1,0
U008119,67,0.772,Makkah,1,4,1.8,21.2,1,0,2,1
U008120,65,0.353,Makkah,1,2,3.5,28.6,1,0,0,1
U008121,52,0.792,Jazan,9,7,1.5,32.4,1,0,0,0
U008122,18,0.47,Najran,10,2,3.0,21.1,1,0,0,1
U008123,61,0.442,Makkah,1,2,1.7,11.3,1,0,0,0
U008124,22,0.284,Makkah,1,6,2.7,3.0,0,0,1,1
U008125,32,0.149,Eastern,4,3,3.5,35.5,1,0,0,1
U008126,54,0.748,Eastern,4,5,2.9,19.9,1,1,1,1
U008127,53,0.208,Qassim,3,4,1.2,48.0,1,0,1,0
U008128,68,0.39,Riyadh,0,3,2.5,9.8,0,0,0,1
U008129,22,0.993,Madinah,2,0,3.7,10.8,1,1,0,1
U008130,50,0.284,Makkah,1,3,2.2,19.5,1,1,0,0
U008131,40,0.189,Northern Borders,8,3,4.0,24.1,0,1,2,0
U008132,52,0.162,Madinah,2,2,3.4,16.2,1,0,0,1
U008133,64,0.602,Qassim,3,5,1.7,10.8,1,1,0,1
U008134,60,0.175,Hail,7,4,3.5,3.9,1,1,0,0
U008135,27,0.35,Riyadh,0,6,2.1,7.6,0,0,1,1
U008136,44,0.485,Riyadh,0,1,2.5,10.2,0,0,2,0
U008137,26,0.554,Makkah,1,5,2.7,22.8,1,0,2,1
U008138,34,0.414,Madinah,2,3,3.3,66.9,1,1,0,1
U008139,42,0.59,Riyadh,0,1,1.9,14.5,1,0,0,0
U008140,37,0.409,Riyadh,0,4,1.3,18.4,1,0,0,0
U008141,62,0.642,Riyadh,0,5,1.5,23.2,1,0,0,1
U008142,59,0.799,Makkah,1,3,3.0,24.6,1,0,3,1
U008143,68,0.433,Eastern,4,1,3.0,8.6,0,0,1,0
U008144,33,0.41,Eastern,4,3,0.0,12.8,1,1,2,1
U008145,50,0.704,Riyadh,0,3,1.9,19.1,1,0,0,0
U008146,31,0.487,Jazan,9,2,3.6,8.7,1,0,0,1
U008147,24,0.37,Riyadh,0,4,1.0,96.2,1,0,1,1
U008148,30,0.575,Makkah,1,5,2.0,53.3,1,1,1,1
U008149,63,0.704,Makkah,1,4,1.2,19.5,1,1,2,1
U008150,27,0.863,Makkah,1,4,2.0,22.8,1,0,1,1
U008151,29,0.284,Al Jawf,12,4,1.5,14.2,1,1,2,1
U008152,47,0.594,Riyadh,0,2,1.5,9.5,1,1,2,1
U008153,46,0.795,Asir,5,3,1.9,13.0,1,1,2,1
U008154,39,0.544,Riyadh,0,2,2.7,37.9,1,0,1,0
U008155,68,0.195,Riyadh,0,1,2.8,7.0,1,0,1,0
U008156,46,0.903,Riyadh,0,3,1.8,44.3,1,0,0,1
U008157,35,0.668,Eastern,4,4,0.0,4.2,1,0,0,0
U008158,18,0.535,Makkah,1,3,1.9,15.3,1,1,1,0
U008159,59,0.658,Riyadh,0,1,2.2,39.1,1,0,0,1
U008160,35,0.317,Riyadh,0,5,2.5,71.8,1,1,0,1
U008161,60,0.604,Eastern,4,2,2.2,4.3,1,1,2,1
U008162,50,0.766,Eastern,4,1,0.0,27.0,1,0,0,0
U008163,51,0.558,Asir,5,3,3.6,13.6,1,1,1,0
U008164,61,0.308,Najran,10,3,2.5,28.3,1,0,1,1
U008165,39,0.256,Makkah,1,3,3.6,8.3,1,0,2,1
U008166,39,0.764,Hail,7,3,2.0,20.0,0,1,3,1
U008167,36,0.467,Riyadh,0,2,1.8,30.1,1,1,0,0
U008168,35,0.441,Madinah,2,2,3.5,45.3,1,0,2,1
U008169,67,0.344,Riyadh,0,2,2.6,38.2,1,0,0,1
U008170,53,0.557,Riyadh,0,5,1.2,51.4,1,1,0,0
U008171,65,0.2,Makkah,1,2,3.2,8.5,1,0,0,1
U008172,23,0.747,Riyadh,0,6,3.0,18.0,1,1,1,1
U008173,23,0.752,Makkah,1,4,2.1,12.5,1,1,2,1
U008174,64,0.374,Riyadh,0,4,0.0,19.2,1,0,0,1
U008175,23,0.266,Tabuk,6,2,1.5,39.9,1,1,4,1
U008176,35,0.871,Makkah,1,4,2.5,23.7,1,1,2,1
U008177,20,0.489,Riyadh,0,6,3.5,21.7,1,1,4,1
U008178,46,0.388,Riyadh,0,3,2.2,33.8,1,0,2,1
U008179,21,0.595,Jazan,9,3,0.6,53.5,1,0,0,0
U008180,23,0.358,Riyadh,0,1,2.4,11.8,0,0,2,0
U008181,66,0.457,Eastern,4,3,1.6,21.0,0,1,2,1
U008182,36,0.475,Hail,7,3,2.6,13.3,1,1,1,1
U008183,56,0.929,Eastern,4,5,1.9,16.3,1,1,2,1
U008184,69,0.577,Eastern,4,2,3.4,23.8,1,0,0,0
U008185,56,0.614,Eastern,4,3,2.8,20.8,0,0,0,0
U008186,41,0.267,Eastern,4,3,3.4,21.7,1,0,1,1
U008187,30,0.637,Northern Borders,8,2,1.5,3.0,1,1,1,1
U008188,56,0.593,Makkah,1,3,2.9,22.4,1,1,3,0
U008189,65,0.421,Riyadh,0,2,1.3,22.7,1,0,0,0
U008190,33,0.764,Qassim,3,2,0.3,19.7,1,1,1,1
U008191,58,0.589,Asir,5,5,1.5,13.4,1,1,0,1
U008192,34,0.336,Asir,5,4,3.2,30.4,1,1,1,1
U008193,35,0.595,Eastern,4,4,2.1,17.8,1,0,0,1
U008194,29,0.834,Jazan,9,4,0.0,23.6,1,0,0,0
U008195,51,0.443,Makkah,1,2,1.9,26.0,0,1,3,1
U008196,37,0.471,Al Bahah,11,4,2.0,38.6,1,1,0,1
U008197,66,0.361,Eastern,4,0,2.6,38.3,1,0,1,1
U008198,64,0.863,Asir,5,7,4.4,21.2,1,1,1,1
U008199,45,0.665,Makkah,1,3,1.2,51.5,1,1,1,0
U008200,65,0.469,Riyadh,0,5,3.3,5.9,1,0,0,1
U008201,36,0.25,Makkah,1,3,2.8,8.1,0,0,0,0
U008202,33,0.257,Riyadh,0,1,2.4,34.4,1,0,1,1
U008203,23,0.325,Makkah,1,2,2.8,18.1,1,0,0,1
U008204,34,0.823,Makkah,1,4,0.0,21.9,1,1,0,1
U008205,59,0.477,Najran,10,5,3.5,22.9,1,0,0,1
U008206,38,0.406,Northern Borders,8,1,0.4,19.2,1,0,1,1
U008207,59,0.206,Makkah,1,4,4.6,36.7,1,1,0,0
U008208,31,0.158,Eastern,4,3,0.0,8.6,0,0,1,1
U008209,52,0.006,Tabuk,6,2,3.8,34.8,0,0,1,0
U008210,46,0.213,Makkah,1,4,3.6,48.5,1,0,2,1
U008211,67,0.431,Tabuk,6,2,2.9,6.5,0,0,0,1
U008212,24,0.592,Makkah,1,2,3.0,26.7,1,1,3,0
U008213,23,0.834,Asir,5,4,0.8,46.1,1,0,1,1
U008214,45,0.617,Riyadh,0,5,2.3,28.3,1,1,1,1
U008215,39,0.366,Makkah,1,2,2.0,6.5,1,0,1,0
U008216,19,0.387,Qassim,3,3,2.6,39.6,1,0,0,1
U008217,49,0.34,Tabuk,6,3,2.1,35.9,1,0,3,0
U008218,23,0.294,Al Jawf,12,3,2.2,61.7,1,0,1,0
U008219,55,0.318,Riyadh,0,2,3.6,20.6,1,0,1,1
U008220,45,0.22,Najran,10,6,2.9,47.8,1,1,1,0
U008221,44,0.529,Riyadh,0,2,0.3,35.3,1,0,0,0
U008222,36,0.791,Eastern,4,8,0.2,23.7,1,1,0,1
U008223,62,0.623,Riyadh,0,6,0.6,29.3,1,0,1,0
U008224,56,0.169,Eastern,4,0,1.9,3.0,0,1,2,1
U008225,47,0.62,Riyadh,0,3,2.5,10.3,1,0,1,0
U008226,47,0.56,Eastern,4,2,2.0,27.4,1,0,2,1
U008227,37,0.186,Eastern,4,0,3.2,9.7,1,0,1,0
U008228,49,0.599,Al Bahah,11,0,3.9,39.1,1,1,2,1
U008229,22,0.365,Hail,7,3,1.7,12.0,1,0,0,0
U008230,58,0.454,Qassim,3,3,0.0,15.5,0,1,0,0
U008231,68,0.243,Makkah,1,4,3.1,67.2,1,0,0,1
U008232,55,0.041,Northern Borders,8,2,3.3,25.5,0,1,1,1
U008233,41,0.474,Riyadh,0,2,1.2,19.8,1,1,0,1
U008234,57,0.292,Riyadh,0,4,2.9,1.0,1,0,1,1
U008235,27,0.474,Eastern,4,3,0.4,1.4,1,0,1,1
U008236,67,0.468,Madinah,2,3,1.6,6.0,1,0,0,1
U008237,63,0.184,Tabuk,6,4,2.2,36.3,1,0,1,1
U008238,34,0.527,Hail,7,2,0.0,30.8,0,1,0,1
U008239,67,0.3,Qassim,3,3,2.4,15.0,0,0,2,1
U008240,27,0.696,Qassim,3,1,0.8,4.2,1,1,3,0
U008241,27,0.491,Makkah,1,3,1.7,56.3,1,1,1,1
U008242,43,0.431,Madinah,2,4,3.2,58.3,1,1,3,0
U008243,67,0.112,Najran,10,3,0.8,19.9,1,0,0,1
U008244,65,0.366,Riyadh,0,2,3.5,49.7,1,0,0,1
U008245,18,0.789,Makkah,1,5,0.8,23.6,1,1,0,1
U008246,61,0.419,Makkah,1,0,3.0,37.9,0,0,1,1
U008247,43,0.978,Riyadh,0,8,0.2,40.3,1,0,0,1
U008248,23,0.709,Riyadh,0,4,2.3,25.5,1,0,0,1
U008249,63,0.637,Riyadh,0,2,0.5,6.3,1,0,0,1
U008250,51,0.197,Eastern,4,1,2.4,65.9,1,0,1,0
U008251,18,0.722,Eastern,4,3,4.4,35.9,1,1,2,0
U008252,69,0.644,Qassim,3,1,2.8,18.2,1,1,1,0
U008253,33,0.295,Eastern,4,4,2.8,13.1,1,0,0,0
U008254,24,0.75,Jazan,9,4,1.6,15.4,1,1,2,1
U008255,35,0.808,Eastern,4,6,2.0,17.5,0,1,0,1
U008256,63,0.132,Al Jawf,12,4,3.4,28.1,1,0,0,0
U008257,60,0.639,Makkah,1,2,0.0,21.8,1,1,0,1
U008258,32,0.154,Riyadh,0,5,2.0,14.6,0,0,0,1
U008259,32,0.503,Eastern,4,4,1.6,14.2,1,1,1,1
U008260,55,0.334,Makkah,1,4,2.5,17.1,1,0,1,1
U008261,55,0.747,Makkah,1,4,3.1,7.3,1,1,2,1
U008262,19,0.29,Asir,5,1,3.1,19.4,1,1,0,0
U008263,46,0.573,Riyadh,0,7,0.0,36.5,1,1,0,1
U008264,66,0.802,Asir,5,1,0.0,8.9,1,1,2,1
U008265,27,0.311,Riyadh,0,1,1.2,13.4,1,0,0,1
U008266,54,0.883,Madinah,2,5,4.4,27.0,1,1,1,0
U008267,27,0.485,Asir,5,6,4.0,28.5,1,1,1,1
U008268,25,0.424,Al Jawf,12,4,3.4,33.2,1,1,1,1
U008269,49,0.351,Riyadh,0,3,1.6,16.4,1,0,0,0
U008270,23,0.57,Northern Borders,8,5,0.4,14.2,1,0,0,1
U008271,57,0.388,Eastern,4,2,0.0,14.6,1,0,0,1
U008272,54,0.546,Qassim,3,4,0.0,18.8,1,0,1,0
U008273,56,0.645,Makkah,1,3,0.8,29.8,1,1,1,1
U008274,51,0.27,Riyadh,0,1,3.2,16.2,1,0,0,0
U008275,51,0.195,Jazan,9,0,1.8,1.7,1,0,1,1
U008276,36,0.785,Tabuk,6,9,3.2,36.1,1,1,1,1
U008277,45,0.211,Makkah,1,1,2.6,49.3,1,0,1,1
U008278,26,0.202,Madinah,2,3,1.5,19.8,0,0,2,1
U008279,44,0.59,Riyadh,0,5,1.0,18.1,1,1,1,0
U008280,61,0.422,Makkah,1,1,1.6,42.6,1,0,0,1
U008281,53,0.244,Riyadh,0,4,2.0,23.2,1,0,0,0
U008282,37,0.655,Tabuk,6,5,0.6,10.8,1,1,0,1
U008283,36,0.239,Tabuk,6,0,1.8,68.5,1,0,0,1
U008284,31,0.415,Riyadh,0,3,1.3,12.4,0,0,0,0
U008285,34,0.363,Riyadh,0,1,2.9,20.1,1,0,2,0
U008286,62,0.249,Riyadh,0,1,3.3,40.9,1,0,1,0
U008287,53,0.328,Riyadh,0,2,3.2,15.1,1,0,1,0
U008288,39,0.184,Qassim,3,2,2.7,23.8,1,0,1,0
U008289,28,0.384,Eastern,4,6,2.5,7.5,0,1,2,1
U008290,18,0.805,Eastern,4,4,2.2,18.7,1,0,0,1
U008291,25,0.305,Riyadh,0,1,2.7,20.5,1,0,1,1
U008292,51,0.139,Riyadh,0,0,2.7,10.2,0,0,1,0
U008293,28,0.942,Makkah,1,4,1.3,87.2,1,1,2,1
U008294,46,0.692,Eastern,4,8,2.6,11.1,0,1,1,1
U008295,46,0.389,Eastern,4,2,2.2,34.0,1,1,1,1
U008296,28,0.286,Riyadh,0,1,1.9,26.9,0,0,0,0
U008297,53,0.573,Makkah,1,7,1.7,7.5,1,1,1,1
U008298,19,0.258,Riyadh,0,3,1.6,28.4,0,1,4,1
U008299,18,0.809,Eastern,4,2,1.1,12.0,1,0,1,1
U008300,38,0.233,Makkah,1,2,2.2,27.7,1,0,0,0
U008301,69,0.708,Qassim,3,3,0.7,18.7,1,1,2,1
U008302,69,0.192,Qassim,3,2,2.3,33.9,1,0,1,1
U008303,26,0.555,Riyadh,0,3,0.6,20.8,1,0,0,1
U008304,40,0.408,Asir,5,1,0.6,47.2,1,0,0,0
U008305,34,0.455,Makkah,1,2,0.4,18.8,1,1,2,1
U008306,36,0.775,Riyadh,0,5,0.8,25.2,1,1,1,1
U008307,55,0.448,Eastern,4,5,1.7,7.6,0,0,0,1
U008308,43,0.64,Riyadh,0,1,1.8,8.3,1,1,0,0
U008309,36,0.732,Makkah,1,3,0.0,9.6,0,1,2,1
U008310,29,0.528,Makkah,1,3,1.1,8.4,1,0,0,0
U008311,65,0.693,Makkah,1,3,1.6,6.3,0,0,0,0
U008312,41,0.263,Tabuk,6,1,1.9,7.7,1,0,1,0
U008313,67,0.339,Al Jawf,12,4,1.1,22.1,1,0,1,1
U008314,33,0.569,Eastern,4,3,1.8,30.7,1,1,1,1
U008315,63,0.217,Al Jawf,12,0,2.7,24.0,1,0,1,0
U008316,22,0.826,Makkah,1,4,2.6,31.7,1,1,0,1
U008317,19,0.417,Makkah,1,4,1.5,24.8,1,0,2,0
U008318,62,0.533,Madinah,2,3,3.1,19.0,1,0,0,1
U008319,25,0.692,Riyadh,0,5,2.4,23.1,1,0,2,1
U008320,22,0.471,Riyadh,0,6,1.6,39.0,1,1,0,1
U008321,19,0.331,Jazan,9,3,0.8,22.7,1,1,1,1
U008322,22,0.889,Makkah,1,6,3.0,15.5,1,0,1,1
U008323,55,0.52,Riyadh,0,2,3.2,25.7,1,1,0,0
U008324,24,0.35,Eastern,4,4,2.5,34.5,0,0,0,0
U008325,20,0.544,Riyadh,0,1,1.4,20.9,1,1,4,0
U008326,66,0.968,Eastern,4,5,3.4,8.6,1,1,0,0
U008327,62,0.277,Najran,10,3,2.3,25.7,1,0,0,1
U008328,63,0.386,Riyadh,0,1,0.0,4.9,1,0,0,0
U008329,33,0.694,Hail,7,5,1.0,30.9,1,0,0,1
U008330,51,0.385,Madinah,2,2,3.3,13.4,0,0,1,1
U008331,30,0.372,Eastern,4,2,2.9,75.6,1,0,0,1
U008332,50,0.529,Asir,5,9,1.1,13.5,1,1,0,0
U008333,60,0.161,Asir,5,4,4.0,15.3,1,0,0,1
U008334,38,0.117,Riyadh,0,1,1.2,42.4,1,1,1,0
U008335,65,0.811,Riyadh,0,3,0.9,13.0,1,0,0,1
U008336,61,0.2,Eastern,4,2,2.2,29.6,0,0,0,0
U008337,59,0.09,Madinah,2,0,4.7,14.6,0,0,2,0
U008338,29,0.187,Eastern,4,2,2.2,10.3,1,0,1,1
U008339,28,0.266,Riyadh,0,2,2.4,10.8,1,0,2,0
U008340,56,0.398,Riyadh,0,1,3.3,14.0,0,0,0,0
U008341,27,0.372,Riyadh,0,2,2.9,14.6,1,1,1,0
U008342,38,0.534,Asir,5,3,2.2,14.9,1,1,1,0
U008343,34,0.262,Qassim,3,0,2.1,49.4,1,0,0,0
U008344,40,0.04,Makkah,1,1,0.9,13.4,1,0,2,1
U008345,31,0.368,Makkah,1,2,2.0,9.4,1,0,0,0
U008346,48,0.704,Makkah,1,7,0.7,24.1,1,1,2,0
U008347,42,0.539,Hail,7,5,0.0,51.6,1,1,1,1
U008348,65,0.979,Jazan,9,8,1.0,10.1,1,1,1,0
U008349,66,0.545,Makkah,1,3,1.7,30.7,1,1,1,0
U008350,19,0.339,Riyadh,0,3,3.8,16.8,1,0,0,0
U008351,32,0.345,Riyadh,0,2,1.7,15.6,1,1,0,1
U008352,38,0.258,Qassim,3,4,0.3,27.4,0,0,0,0
U008353,43,0.633,Madinah,2,3,2.1,42.8,1,1,1,1
U008354,47,0.319,Madinah,2,3,2.9,3.4,1,1,1,1
U008355,29,0.198,Makkah,1,2,2.7,12.9,1,0,1,1
U008356,28,0.491,Riyadh,0,4,2.3,26.4,1,0,1,0
U008357,64,0.356,Eastern,4,1,2.3,27.4,0,0,1,1
U008358,28,0.508,Riyadh,0,5,5.6,9.3,1,1,3,1
U008359,24,0.755,Makkah,1,4,1.1,30.0,1,1,1,1
U008360,19,0.164,Hail,7,1,2.0,1.6,1,0,0,1
U008361,69,0.326,Riyadh,0,5,0.1,22.2,1,1,4,1
U008362,35,0.631,Al Jawf,12,3,2.4,37.5,1,0,0,1
U008363,41,0.833,Makkah,1,6,0.4,8.2,1,1,1,1
U008364,44,0.225,Riyadh,0,3,1.9,55.0,1,0,0,0
U008365,37,0.596,Makkah,1,1,2.1,3.0,1,0,0,1
U008366,19,0.458,Eastern,4,2,1.9,24.4,1,1,0,1
U008367,51,0.562,Qassim,3,5,4.6,33.4,1,1,1,1
U008368,65,0.488,Makkah,1,6,5.5,25.9,1,1,3,0
U008369,68,0.833,Eastern,4,6,0.0,15.4,1,1,3,1
U008370,20,0.365,Eastern,4,4,0.0,5.9,1,1,1,1
U008371,33,0.462,Riyadh,0,5,3.8,24.9,1,1,0,1
U008372,55,0.914,Asir,5,5,0.0,1.6,1,1,0,1
U008373,54,0.607,Eastern,4,3,1.9,25.8,0,0,0,1
U008374,60,0.613,Makkah,1,7,1.6,16.6,1,1,3,1
U008375,35,0.376,Riyadh,0,1,5.8,6.2,0,0,2,0
U008376,57,0.734,Eastern,4,5,0.5,9.6,1,1,1,1
U008377,53,0.681,Makkah,1,6,2.0,6.9,0,1,2,0
U008378,35,0.202,Makkah,1,1,4.0,22.9,1,0,1,0
U008379,49,0.883,Northern Borders,8,4,1.6,19.4,1,1,0,1
U008380,51,0.424,Riyadh,0,6,0.0,15.5,1,1,2,1
U008381,36,0.227,Madinah,2,3,2.1,27.2,0,0,0,0
U008382,58,0.048,Makkah,1,0,3.2,8.7,1,0,0,1
U008383,69,0.602,Makkah,1,2,1.9,13.1,1,1,0,0
U008384,38,0.632,Riyadh,0,7,1.2,32.4,0,1,2,0
U008385,21,0.706,Jazan,9,4,0.0,39.9,1,1,1,0
U008386,46,0.537,Makkah,1,6,2.0,28.8,0,1,0,1
U008387,65,0.15,Madinah,2,2,2.6,6.6,0,0,0,0
U008388,51,0.598,Al Jawf,12,9,1.3,37.4,1,0,1,1
U008389,69,0.49,Riyadh,0,6,3.0,34.5,0,0,0,1
U008390,39,0.067,Riyadh,0,3,1.5,10.6,1,0,0,1
U008391,23,0.264,Madinah,2,5,4.5,9.5,0,1,1,1
U008392,67,0.681,Eastern,4,0,0.1,32.9,1,0,0,1
U008393,55,0.428,Riyadh,0,5,0.2,22.3,1,1,4,1
U008394,37,0.675,Al Jawf,12,2,6.6,13.8,1,1,2,0
U008395,62,0.83,Asir,5,8,1.4,4.9,1,1,1,1
U008396,62,0.556,Makkah,1,2,0.0,26.8,1,0,1,0
U008397,31,0.768,Riyadh,0,2,0.3,14.3,1,1,1,1
U008398,58,0.287,Northern Borders,8,2,2.5,28.4,1,1,2,0
U008399,21,0.252,Asir,5,2,1.7,52.9,1,1,3,1
U008400,56,0.704,Najran,10,2,3.7,9.9,1,1,3,1
U008401,39,0.216,Najran,10,2,2.2,5.0,1,0,0,0
U008402,59,0.707,Jazan,9,4,0.7,71.9,1,1,0,1
U008403,57,0.699,Riyadh,0,4,1.3,21.6,1,1,3,0
U008404,38,0.859,Makkah,1,4,2.7,6.9,1,1,2,1
U008405,36,0.504,Makkah,1,4,0.0,2.9,1,0,0,1
U008406,36,0.378,Makkah,1,1,1.5,32.4,1,0,0,1
U008407,19,0.171,Najran,10,0,2.8,53.6,1,0,1,1
U008408,34,0.818,Eastern,4,4,1.9,24.6,1,1,0,0
U008409,31,0.612,Najran,10,2,0.3,31.8,0,0,0,1
U008410,20,0.355,Riyadh,0,3,3.2,9.3,0,1,0,1
U008411,23,0.374,Al Jawf,12,2,4.4,52.1,1,0,0,1
U008412,65,0.725,Madinah,2,2,1.2,30.2,1,1,0,1
U008413,30,0.745,Madinah,2,3,0.9,49.6,1,1,0,1
U008414,44,0.198,Qassim,3,3,2.9,7.2,1,0,1,0
U008415,28,0.786,Riyadh,0,8,0.0,29.8,1,0,0,1
U008416,37,0.842,Asir,5,5,0.0,11.3,1,0,1,1
U008417,43,0.409,Riyadh,0,1,3.2,60.8,1,0,0,0
U008418,62,0.371,Asir,5,4,2.5,29.6,0,1,2,1
U008419,35,0.918,Riyadh,0,4,0.0,27.5,1,1,1,0
U008420,36,0.299,Riyadh,0,4,2.4,39.0,1,0,0,0
U008421,23,0.356,Eastern,4,4,2.2,8.8,0,0,1,1
U008422,42,0.147,Eastern,4,1,4.3,85.7,1,0,2,0
U008423,39,0.564,Riyadh,0,2,0.0,43.9,1,1,1,0
U008424,64,0.824,Riyadh,0,5,2.9,5.9,1,1,1,1
U008425,37,0.815,Riyadh,0,6,2.8,43.8,1,0,1,1
U008426,68,0.519,Jazan,9,6,0.8,42.1,1,0,2,1
U008427,56,0.531,Makkah,1,8,2.2,43.5,1,1,1,0
U008428,52,0.64,Al Bahah,11,7,0.0,28.4,1,1,2,0
U008429,44,0.797,Makkah,1,3,1.3,69.6,1,1,2,1
U008430,23,0.844,Jazan,9,4,0.6,10.6,0,1,0,1
U008431,18,0.61,Eastern,4,3,0.9,13.2,1,1,1,0
U008432,37,0.262,Makkah,1,2,3.5,30.2,1,0,2,1
U008433,40,0.733,Eastern,4,4,0.6,39.7,1,1,2,0
U008434,59,0.762,Riyadh,0,5,0.8,30.1,1,1,2,1
U008435,63,0.094,Eastern,4,3,2.1,20.2,0,0,0,1
U008436,65,0.538,Madinah,2,3,0.6,73.4,1,1,2,1
U008437,31,0.435,Eastern,4,3,1.4,40.0,1,1,2,1
U008438,62,0.611,Asir,5,3,1.6,57.9,1,0,0,1
U008439,38,0.682,Al Bahah,11,6,4.2,8.4,0,1,2,1
U008440,48,0.082,Riyadh,0,0,4.0,39.4,1,0,0,0
U008441,66,0.418,Hail,7,3,2.1,52.7,1,0,0,0
U008442,62,0.542,Riyadh,0,3,2.7,12.0,1,1,2,1
U008443,63,0.657,Makkah,1,2,2.0,2.4,1,1,1,0
U008444,22,0.425,Makkah,1,1,4.1,33.7,1,0,0,0
U008445,67,0.235,Jazan,9,1,2.7,12.6,1,0,1,0
U008446,61,0.089,Madinah,2,1,3.2,9.5,1,0,1,0
U008447,34,0.809,Northern Borders,8,7,1.7,10.4,1,0,0,1
U008448,61,0.228,Eastern,4,1,2.8,31.1,1,1,1,1
U008449,34,0.756,Eastern,4,5,0.3,10.5,1,1,2,1
U008450,55,0.5,Eastern,4,3,4.0,75.7,1,1,1,1
U008451,18,0.538,Eastern,4,5,3.2,13.1,1,1,2,1
U008452,36,0.372,Al Bahah,11,1,2.2,9.2,1,1,1,1
U008453,60,0.472,Riyadh,0,3,1.9,32.7,1,1,2,0
